# Data format string: '(4E12.4)'
# Data printout from CCMC-simulation: version PD-2.0
# Data type:  Weimer_05  ionosphere
# Run name:   N/A  Inputs: Vx:  400.00 By:  -0.00 Bz:  -5.00 N:   8.00 Tilt:   0.00
# Model coordinate system: SM
# Missing data:          NaN
# Date, time:            0           0           0  **:59:00
# Output data: field with 162x181=29322 elements
# LAT         MLT         R           PHI       
# deg         hours       R_E         kV        
  6.5500E+01  1.7067E+01  1.0170E+00 -8.7368E+00
  6.5000E+01  1.7067E+01  1.0170E+00 -6.5738E+00
  6.4500E+01  1.7067E+01  1.0170E+00 -4.7730E+00
  6.4000E+01  1.7067E+01  1.0170E+00 -3.3282E+00
  6.3500E+01  1.7067E+01  1.0170E+00 -2.2153E+00
  6.3000E+01  1.7067E+01  1.0170E+00 -1.3919E+00
  6.2500E+01  1.7067E+01  1.0170E+00 -8.0275E-01
  6.2000E+01  1.7067E+01  1.0170E+00 -3.8048E-01
  6.1500E+01  1.7067E+01  1.0170E+00 -5.0485E-02
  6.1000E+01  1.7067E+01  1.0170E+00  0.0000E+00
  6.0500E+01  1.7067E+01  1.0170E+00  0.0000E+00
  6.0000E+01  1.7067E+01  1.0170E+00  0.0000E+00
  5.9500E+01  1.7067E+01  1.0170E+00  0.0000E+00
  5.9000E+01  1.7067E+01  1.0170E+00  0.0000E+00
  5.8500E+01  1.7067E+01  1.0170E+00  0.0000E+00
  5.8000E+01  1.7067E+01  1.0170E+00  0.0000E+00
  5.7500E+01  1.7067E+01  1.0170E+00  0.0000E+00
  5.7000E+01  1.7067E+01  1.0170E+00  0.0000E+00
  5.6500E+01  1.7067E+01  1.0170E+00  0.0000E+00
  5.6000E+01  1.7067E+01  1.0170E+00  0.0000E+00
  5.5500E+01  1.7067E+01  1.0170E+00  0.0000E+00
  5.5000E+01  1.7067E+01  1.0170E+00  0.0000E+00
  5.4500E+01  1.7067E+01  1.0170E+00  0.0000E+00
  5.4000E+01  1.7067E+01  1.0170E+00  0.0000E+00
  5.3500E+01  1.7067E+01  1.0170E+00  0.0000E+00
  5.3000E+01  1.7067E+01  1.0170E+00  0.0000E+00
  5.2500E+01  1.7067E+01  1.0170E+00  0.0000E+00
  5.2000E+01  1.7067E+01  1.0170E+00  0.0000E+00
  5.1500E+01  1.7067E+01  1.0170E+00  0.0000E+00
  5.1000E+01  1.7067E+01  1.0170E+00  0.0000E+00
  5.0500E+01  1.7067E+01  1.0170E+00  0.0000E+00
  5.0000E+01  1.7067E+01  1.0170E+00  0.0000E+00
 -5.0000E+01  1.7067E+01  1.0170E+00  0.0000E+00
 -5.0500E+01  1.7067E+01  1.0170E+00  0.0000E+00
 -5.1000E+01  1.7067E+01  1.0170E+00  0.0000E+00
 -5.1500E+01  1.7067E+01  1.0170E+00  0.0000E+00
 -5.2000E+01  1.7067E+01  1.0170E+00  0.0000E+00
 -5.2500E+01  1.7067E+01  1.0170E+00  0.0000E+00
 -5.3000E+01  1.7067E+01  1.0170E+00  0.0000E+00
 -5.3500E+01  1.7067E+01  1.0170E+00  0.0000E+00
 -5.4000E+01  1.7067E+01  1.0170E+00  0.0000E+00
 -5.4500E+01  1.7067E+01  1.0170E+00  0.0000E+00
 -5.5000E+01  1.7067E+01  1.0170E+00  0.0000E+00
 -5.5500E+01  1.7067E+01  1.0170E+00  0.0000E+00
 -5.6000E+01  1.7067E+01  1.0170E+00  0.0000E+00
 -5.6500E+01  1.7067E+01  1.0170E+00  0.0000E+00
 -5.7000E+01  1.7067E+01  1.0170E+00  0.0000E+00
 -5.7500E+01  1.7067E+01  1.0170E+00  0.0000E+00
 -5.8000E+01  1.7067E+01  1.0170E+00  0.0000E+00
 -5.8500E+01  1.7067E+01  1.0170E+00  0.0000E+00
 -5.9000E+01  1.7067E+01  1.0170E+00  0.0000E+00
 -5.9500E+01  1.7067E+01  1.0170E+00  0.0000E+00
 -6.0000E+01  1.7067E+01  1.0170E+00  0.0000E+00
 -6.0500E+01  1.7067E+01  1.0170E+00  0.0000E+00
 -6.1000E+01  1.7067E+01  1.0170E+00  0.0000E+00
 -6.1500E+01  1.7067E+01  1.0170E+00 -5.0485E-02
 -6.2000E+01  1.7067E+01  1.0170E+00 -3.8048E-01
 -6.2500E+01  1.7067E+01  1.0170E+00 -8.0275E-01
 -6.3000E+01  1.7067E+01  1.0170E+00 -1.3919E+00
 -6.3500E+01  1.7067E+01  1.0170E+00 -2.2153E+00
 -6.4000E+01  1.7067E+01  1.0170E+00 -3.3282E+00
 -6.4500E+01  1.7067E+01  1.0170E+00 -4.7730E+00
 -6.5000E+01  1.7067E+01  1.0170E+00 -6.5738E+00
 -6.5500E+01  1.7067E+01  1.0170E+00 -8.7368E+00
 -6.6000E+01  1.7067E+01  1.0170E+00 -1.1251E+01
 -6.6500E+01  1.7067E+01  1.0170E+00 -1.4083E+01
 -6.7000E+01  1.7067E+01  1.0170E+00 -1.7189E+01
 -6.7500E+01  1.7067E+01  1.0170E+00 -2.0505E+01
 -6.8000E+01  1.7067E+01  1.0170E+00 -2.3962E+01
 -6.8500E+01  1.7067E+01  1.0170E+00 -2.7479E+01
 -6.9000E+01  1.7067E+01  1.0170E+00 -3.0977E+01
 -6.9500E+01  1.7067E+01  1.0170E+00 -3.4372E+01
 -7.0000E+01  1.7067E+01  1.0170E+00 -3.7594E+01
 -7.0500E+01  1.7067E+01  1.0170E+00 -4.0572E+01
 -7.1000E+01  1.7067E+01  1.0170E+00 -4.3253E+01
 -7.1500E+01  1.7067E+01  1.0170E+00 -4.5594E+01
 -7.2000E+01  1.7067E+01  1.0170E+00 -4.7567E+01
 -7.2500E+01  1.7067E+01  1.0170E+00 -4.9158E+01
 -7.3000E+01  1.7067E+01  1.0170E+00 -5.0367E+01
 -7.3500E+01  1.7067E+01  1.0170E+00 -5.1204E+01
 -7.4000E+01  1.7067E+01  1.0170E+00 -5.1694E+01
 -7.4500E+01  1.7067E+01  1.0170E+00 -5.1864E+01
 -7.5000E+01  1.7067E+01  1.0170E+00 -5.1750E+01
 -7.5500E+01  1.7067E+01  1.0170E+00 -5.1389E+01
 -7.6000E+01  1.7067E+01  1.0170E+00 -5.0817E+01
 -7.6500E+01  1.7067E+01  1.0170E+00 -5.0070E+01
 -7.7000E+01  1.7067E+01  1.0170E+00 -4.9179E+01
 -7.7500E+01  1.7067E+01  1.0170E+00 -4.8168E+01
 -7.8000E+01  1.7067E+01  1.0170E+00 -4.7059E+01
 -7.8500E+01  1.7067E+01  1.0170E+00 -4.5867E+01
 -7.9000E+01  1.7067E+01  1.0170E+00 -4.4601E+01
 -7.9500E+01  1.7067E+01  1.0170E+00 -4.3269E+01
 -8.0000E+01  1.7067E+01  1.0170E+00 -4.1874E+01
 -8.0500E+01  1.7067E+01  1.0170E+00 -4.0420E+01
 -8.1000E+01  1.7067E+01  1.0170E+00 -3.8912E+01
 -8.1500E+01  1.7067E+01  1.0170E+00 -3.7353E+01
 -8.2000E+01  1.7067E+01  1.0170E+00 -3.5752E+01
 -8.2500E+01  1.7067E+01  1.0170E+00 -3.4122E+01
 -8.3000E+01  1.7067E+01  1.0170E+00 -3.2474E+01
 -8.3500E+01  1.7067E+01  1.0170E+00 -3.0828E+01
 -8.4000E+01  1.7067E+01  1.0170E+00 -2.9203E+01
 -8.4500E+01  1.7067E+01  1.0170E+00 -2.7618E+01
 -8.5000E+01  1.7067E+01  1.0170E+00 -2.6094E+01
 -8.5500E+01  1.7067E+01  1.0170E+00 -2.4648E+01
 -8.6000E+01  1.7067E+01  1.0170E+00 -2.3295E+01
 -8.6500E+01  1.7067E+01  1.0170E+00 -2.2045E+01
 -8.7000E+01  1.7067E+01  1.0170E+00 -2.0901E+01
 -8.7500E+01  1.7067E+01  1.0170E+00 -1.9860E+01
 -8.8000E+01  1.7067E+01  1.0170E+00 -1.8914E+01
 -8.8500E+01  1.7067E+01  1.0170E+00 -1.8045E+01
 -8.9000E+01  1.7067E+01  1.0170E+00 -1.7232E+01
 -8.9500E+01  1.7067E+01  1.0170E+00 -1.6448E+01
 -9.0000E+01  1.7067E+01  1.0170E+00 -1.5662E+01
  9.0000E+01  1.7200E+01  1.0170E+00 -1.5662E+01
  8.9500E+01  1.7200E+01  1.0170E+00 -1.6446E+01
  8.9000E+01  1.7200E+01  1.0170E+00 -1.7227E+01
  8.8500E+01  1.7200E+01  1.0170E+00 -1.8036E+01
  8.8000E+01  1.7200E+01  1.0170E+00 -1.8899E+01
  8.7500E+01  1.7200E+01  1.0170E+00 -1.9839E+01
  8.7000E+01  1.7200E+01  1.0170E+00 -2.0872E+01
  8.6500E+01  1.7200E+01  1.0170E+00 -2.2008E+01
  8.6000E+01  1.7200E+01  1.0170E+00 -2.3250E+01
  8.5500E+01  1.7200E+01  1.0170E+00 -2.4595E+01
  8.5000E+01  1.7200E+01  1.0170E+00 -2.6033E+01
  8.4500E+01  1.7200E+01  1.0170E+00 -2.7550E+01
  8.4000E+01  1.7200E+01  1.0170E+00 -2.9128E+01
  8.3500E+01  1.7200E+01  1.0170E+00 -3.0747E+01
  8.3000E+01  1.7200E+01  1.0170E+00 -3.2387E+01
  8.2500E+01  1.7200E+01  1.0170E+00 -3.4028E+01
  8.2000E+01  1.7200E+01  1.0170E+00 -3.5653E+01
  8.1500E+01  1.7200E+01  1.0170E+00 -3.7247E+01
  8.1000E+01  1.7200E+01  1.0170E+00 -3.8798E+01
  8.0500E+01  1.7200E+01  1.0170E+00 -4.0299E+01
  8.0000E+01  1.7200E+01  1.0170E+00 -4.1744E+01
  7.9500E+01  1.7200E+01  1.0170E+00 -4.3130E+01
  7.9000E+01  1.7200E+01  1.0170E+00 -4.4455E+01
  7.8500E+01  1.7200E+01  1.0170E+00 -4.5715E+01
  7.8000E+01  1.7200E+01  1.0170E+00 -4.6906E+01
  7.7500E+01  1.7200E+01  1.0170E+00 -4.8017E+01
  7.7000E+01  1.7200E+01  1.0170E+00 -4.9036E+01
  7.6500E+01  1.7200E+01  1.0170E+00 -4.9945E+01
  7.6000E+01  1.7200E+01  1.0170E+00 -5.0718E+01
  7.5500E+01  1.7200E+01  1.0170E+00 -5.1326E+01
  7.5000E+01  1.7200E+01  1.0170E+00 -5.1736E+01
  7.4500E+01  1.7200E+01  1.0170E+00 -5.1910E+01
  7.4000E+01  1.7200E+01  1.0170E+00 -5.1812E+01
  7.3500E+01  1.7200E+01  1.0170E+00 -5.1406E+01
  7.3000E+01  1.7200E+01  1.0170E+00 -5.0659E+01
  7.2500E+01  1.7200E+01  1.0170E+00 -4.9550E+01
  7.2000E+01  1.7200E+01  1.0170E+00 -4.8061E+01
  7.1500E+01  1.7200E+01  1.0170E+00 -4.6190E+01
  7.1000E+01  1.7200E+01  1.0170E+00 -4.3948E+01
  7.0500E+01  1.7200E+01  1.0170E+00 -4.1358E+01
  7.0000E+01  1.7200E+01  1.0170E+00 -3.8460E+01
  6.9500E+01  1.7200E+01  1.0170E+00 -3.5304E+01
  6.9000E+01  1.7200E+01  1.0170E+00 -3.1955E+01
  6.8500E+01  1.7200E+01  1.0170E+00 -2.8485E+01
  6.8000E+01  1.7200E+01  1.0170E+00 -2.4973E+01
  6.7500E+01  1.7200E+01  1.0170E+00 -2.1500E+01
  6.7000E+01  1.7200E+01  1.0170E+00 -1.8144E+01
  6.6500E+01  1.7200E+01  1.0170E+00 -1.4981E+01
  6.6000E+01  1.7200E+01  1.0170E+00 -1.2072E+01
  6.5500E+01  1.7200E+01  1.0170E+00 -9.4701E+00
  6.5000E+01  1.7200E+01  1.0170E+00 -7.2082E+00
  6.4500E+01  1.7200E+01  1.0170E+00 -5.3051E+00
  6.4000E+01  1.7200E+01  1.0170E+00 -3.7592E+00
  6.3500E+01  1.7200E+01  1.0170E+00 -2.5498E+00
  6.3000E+01  1.7200E+01  1.0170E+00 -1.6420E+00
  6.2500E+01  1.7200E+01  1.0170E+00 -9.8142E-01
  6.2000E+01  1.7200E+01  1.0170E+00 -5.0672E-01
  6.1500E+01  1.7200E+01  1.0170E+00 -1.4397E-01
  6.1000E+01  1.7200E+01  1.0170E+00  0.0000E+00
  6.0500E+01  1.7200E+01  1.0170E+00  0.0000E+00
  6.0000E+01  1.7200E+01  1.0170E+00  0.0000E+00
  5.9500E+01  1.7200E+01  1.0170E+00  0.0000E+00
  5.9000E+01  1.7200E+01  1.0170E+00  0.0000E+00
  5.8500E+01  1.7200E+01  1.0170E+00  0.0000E+00
  5.8000E+01  1.7200E+01  1.0170E+00  0.0000E+00
  5.7500E+01  1.7200E+01  1.0170E+00  0.0000E+00
  5.7000E+01  1.7200E+01  1.0170E+00  0.0000E+00
  5.6500E+01  1.7200E+01  1.0170E+00  0.0000E+00
  5.6000E+01  1.7200E+01  1.0170E+00  0.0000E+00
  5.5500E+01  1.7200E+01  1.0170E+00  0.0000E+00
  5.5000E+01  1.7200E+01  1.0170E+00  0.0000E+00
  5.4500E+01  1.7200E+01  1.0170E+00  0.0000E+00
  5.4000E+01  1.7200E+01  1.0170E+00  0.0000E+00
  5.3500E+01  1.7200E+01  1.0170E+00  0.0000E+00
  5.3000E+01  1.7200E+01  1.0170E+00  0.0000E+00
  5.2500E+01  1.7200E+01  1.0170E+00  0.0000E+00
  5.2000E+01  1.7200E+01  1.0170E+00  0.0000E+00
  5.1500E+01  1.7200E+01  1.0170E+00  0.0000E+00
  5.1000E+01  1.7200E+01  1.0170E+00  0.0000E+00
  5.0500E+01  1.7200E+01  1.0170E+00  0.0000E+00
  5.0000E+01  1.7200E+01  1.0170E+00  0.0000E+00
 -5.0000E+01  1.7200E+01  1.0170E+00  0.0000E+00
 -5.0500E+01  1.7200E+01  1.0170E+00  0.0000E+00
 -5.1000E+01  1.7200E+01  1.0170E+00  0.0000E+00
 -5.1500E+01  1.7200E+01  1.0170E+00  0.0000E+00
 -5.2000E+01  1.7200E+01  1.0170E+00  0.0000E+00
 -5.2500E+01  1.7200E+01  1.0170E+00  0.0000E+00
 -5.3000E+01  1.7200E+01  1.0170E+00  0.0000E+00
 -5.3500E+01  1.7200E+01  1.0170E+00  0.0000E+00
 -5.4000E+01  1.7200E+01  1.0170E+00  0.0000E+00
 -5.4500E+01  1.7200E+01  1.0170E+00  0.0000E+00
 -5.5000E+01  1.7200E+01  1.0170E+00  0.0000E+00
 -5.5500E+01  1.7200E+01  1.0170E+00  0.0000E+00
 -5.6000E+01  1.7200E+01  1.0170E+00  0.0000E+00
 -5.6500E+01  1.7200E+01  1.0170E+00  0.0000E+00
 -5.7000E+01  1.7200E+01  1.0170E+00  0.0000E+00
 -5.7500E+01  1.7200E+01  1.0170E+00  0.0000E+00
 -5.8000E+01  1.7200E+01  1.0170E+00  0.0000E+00
 -5.8500E+01  1.7200E+01  1.0170E+00  0.0000E+00
 -5.9000E+01  1.7200E+01  1.0170E+00  0.0000E+00
 -5.9500E+01  1.7200E+01  1.0170E+00  0.0000E+00
 -6.0000E+01  1.7200E+01  1.0170E+00  0.0000E+00
 -6.0500E+01  1.7200E+01  1.0170E+00  0.0000E+00
 -6.1000E+01  1.7200E+01  1.0170E+00  0.0000E+00
 -6.1500E+01  1.7200E+01  1.0170E+00 -1.4397E-01
 -6.2000E+01  1.7200E+01  1.0170E+00 -5.0672E-01
 -6.2500E+01  1.7200E+01  1.0170E+00 -9.8142E-01
 -6.3000E+01  1.7200E+01  1.0170E+00 -1.6420E+00
 -6.3500E+01  1.7200E+01  1.0170E+00 -2.5498E+00
 -6.4000E+01  1.7200E+01  1.0170E+00 -3.7592E+00
 -6.4500E+01  1.7200E+01  1.0170E+00 -5.3051E+00
 -6.5000E+01  1.7200E+01  1.0170E+00 -7.2082E+00
 -6.5500E+01  1.7200E+01  1.0170E+00 -9.4701E+00
 -6.6000E+01  1.7200E+01  1.0170E+00 -1.2072E+01
 -6.6500E+01  1.7200E+01  1.0170E+00 -1.4981E+01
 -6.7000E+01  1.7200E+01  1.0170E+00 -1.8144E+01
 -6.7500E+01  1.7200E+01  1.0170E+00 -2.1500E+01
 -6.8000E+01  1.7200E+01  1.0170E+00 -2.4973E+01
 -6.8500E+01  1.7200E+01  1.0170E+00 -2.8485E+01
 -6.9000E+01  1.7200E+01  1.0170E+00 -3.1955E+01
 -6.9500E+01  1.7200E+01  1.0170E+00 -3.5304E+01
 -7.0000E+01  1.7200E+01  1.0170E+00 -3.8460E+01
 -7.0500E+01  1.7200E+01  1.0170E+00 -4.1358E+01
 -7.1000E+01  1.7200E+01  1.0170E+00 -4.3948E+01
 -7.1500E+01  1.7200E+01  1.0170E+00 -4.6190E+01
 -7.2000E+01  1.7200E+01  1.0170E+00 -4.8061E+01
 -7.2500E+01  1.7200E+01  1.0170E+00 -4.9550E+01
 -7.3000E+01  1.7200E+01  1.0170E+00 -5.0659E+01
 -7.3500E+01  1.7200E+01  1.0170E+00 -5.1406E+01
 -7.4000E+01  1.7200E+01  1.0170E+00 -5.1812E+01
 -7.4500E+01  1.7200E+01  1.0170E+00 -5.1910E+01
 -7.5000E+01  1.7200E+01  1.0170E+00 -5.1736E+01
 -7.5500E+01  1.7200E+01  1.0170E+00 -5.1326E+01
 -7.6000E+01  1.7200E+01  1.0170E+00 -5.0718E+01
 -7.6500E+01  1.7200E+01  1.0170E+00 -4.9945E+01
 -7.7000E+01  1.7200E+01  1.0170E+00 -4.9036E+01
 -7.7500E+01  1.7200E+01  1.0170E+00 -4.8017E+01
 -7.8000E+01  1.7200E+01  1.0170E+00 -4.6906E+01
 -7.8500E+01  1.7200E+01  1.0170E+00 -4.5715E+01
 -7.9000E+01  1.7200E+01  1.0170E+00 -4.4455E+01
 -7.9500E+01  1.7200E+01  1.0170E+00 -4.3130E+01
 -8.0000E+01  1.7200E+01  1.0170E+00 -4.1744E+01
 -8.0500E+01  1.7200E+01  1.0170E+00 -4.0299E+01
 -8.1000E+01  1.7200E+01  1.0170E+00 -3.8798E+01
 -8.1500E+01  1.7200E+01  1.0170E+00 -3.7247E+01
 -8.2000E+01  1.7200E+01  1.0170E+00 -3.5653E+01
 -8.2500E+01  1.7200E+01  1.0170E+00 -3.4028E+01
 -8.3000E+01  1.7200E+01  1.0170E+00 -3.2387E+01
 -8.3500E+01  1.7200E+01  1.0170E+00 -3.0747E+01
 -8.4000E+01  1.7200E+01  1.0170E+00 -2.9128E+01
 -8.4500E+01  1.7200E+01  1.0170E+00 -2.7550E+01
 -8.5000E+01  1.7200E+01  1.0170E+00 -2.6033E+01
 -8.5500E+01  1.7200E+01  1.0170E+00 -2.4595E+01
 -8.6000E+01  1.7200E+01  1.0170E+00 -2.3250E+01
 -8.6500E+01  1.7200E+01  1.0170E+00 -2.2008E+01
 -8.7000E+01  1.7200E+01  1.0170E+00 -2.0872E+01
 -8.7500E+01  1.7200E+01  1.0170E+00 -1.9839E+01
 -8.8000E+01  1.7200E+01  1.0170E+00 -1.8899E+01
 -8.8500E+01  1.7200E+01  1.0170E+00 -1.8036E+01
 -8.9000E+01  1.7200E+01  1.0170E+00 -1.7227E+01
 -8.9500E+01  1.7200E+01  1.0170E+00 -1.6446E+01
 -9.0000E+01  1.7200E+01  1.0170E+00 -1.5662E+01
  9.0000E+01  1.7333E+01  1.0170E+00 -1.5662E+01
  8.9500E+01  1.7333E+01  1.0170E+00 -1.6443E+01
  8.9000E+01  1.7333E+01  1.0170E+00 -1.7220E+01
  8.8500E+01  1.7333E+01  1.0170E+00 -1.8023E+01
  8.8000E+01  1.7333E+01  1.0170E+00 -1.8880E+01
  8.7500E+01  1.7333E+01  1.0170E+00 -1.9812E+01
  8.7000E+01  1.7333E+01  1.0170E+00 -2.0837E+01
  8.6500E+01  1.7333E+01  1.0170E+00 -2.1963E+01
  8.6000E+01  1.7333E+01  1.0170E+00 -2.3196E+01
  8.5500E+01  1.7333E+01  1.0170E+00 -2.4531E+01
  8.5000E+01  1.7333E+01  1.0170E+00 -2.5959E+01
  8.4500E+01  1.7333E+01  1.0170E+00 -2.7467E+01
  8.4000E+01  1.7333E+01  1.0170E+00 -2.9036E+01
  8.3500E+01  1.7333E+01  1.0170E+00 -3.0646E+01
  8.3000E+01  1.7333E+01  1.0170E+00 -3.2278E+01
  8.2500E+01  1.7333E+01  1.0170E+00 -3.3910E+01
  8.2000E+01  1.7333E+01  1.0170E+00 -3.5526E+01
  8.1500E+01  1.7333E+01  1.0170E+00 -3.7110E+01
  8.1000E+01  1.7333E+01  1.0170E+00 -3.8651E+01
  8.0500E+01  1.7333E+01  1.0170E+00 -4.0141E+01
  8.0000E+01  1.7333E+01  1.0170E+00 -4.1574E+01
  7.9500E+01  1.7333E+01  1.0170E+00 -4.2949E+01
  7.9000E+01  1.7333E+01  1.0170E+00 -4.4262E+01
  7.8500E+01  1.7333E+01  1.0170E+00 -4.5513E+01
  7.8000E+01  1.7333E+01  1.0170E+00 -4.6697E+01
  7.7500E+01  1.7333E+01  1.0170E+00 -4.7806E+01
  7.7000E+01  1.7333E+01  1.0170E+00 -4.8829E+01
  7.6500E+01  1.7333E+01  1.0170E+00 -4.9750E+01
  7.6000E+01  1.7333E+01  1.0170E+00 -5.0545E+01
  7.5500E+01  1.7333E+01  1.0170E+00 -5.1186E+01
  7.5000E+01  1.7333E+01  1.0170E+00 -5.1640E+01
  7.4500E+01  1.7333E+01  1.0170E+00 -5.1872E+01
  7.4000E+01  1.7333E+01  1.0170E+00 -5.1843E+01
  7.3500E+01  1.7333E+01  1.0170E+00 -5.1517E+01
  7.3000E+01  1.7333E+01  1.0170E+00 -5.0863E+01
  7.2500E+01  1.7333E+01  1.0170E+00 -4.9852E+01
  7.2000E+01  1.7333E+01  1.0170E+00 -4.8468E+01
  7.1500E+01  1.7333E+01  1.0170E+00 -4.6703E+01
  7.1000E+01  1.7333E+01  1.0170E+00 -4.4565E+01
  7.0500E+01  1.7333E+01  1.0170E+00 -4.2074E+01
  7.0000E+01  1.7333E+01  1.0170E+00 -3.9263E+01
  6.9500E+01  1.7333E+01  1.0170E+00 -3.6183E+01
  6.9000E+01  1.7333E+01  1.0170E+00 -3.2891E+01
  6.8500E+01  1.7333E+01  1.0170E+00 -2.9460E+01
  6.8000E+01  1.7333E+01  1.0170E+00 -2.5964E+01
  6.7500E+01  1.7333E+01  1.0170E+00 -2.2485E+01
  6.7000E+01  1.7333E+01  1.0170E+00 -1.9102E+01
  6.6500E+01  1.7333E+01  1.0170E+00 -1.5888E+01
  6.6000E+01  1.7333E+01  1.0170E+00 -1.2913E+01
  6.5500E+01  1.7333E+01  1.0170E+00 -1.0227E+01
  6.5000E+01  1.7333E+01  1.0170E+00 -7.8728E+00
  6.4500E+01  1.7333E+01  1.0170E+00 -5.8696E+00
  6.4000E+01  1.7333E+01  1.0170E+00 -4.2224E+00
  6.3500E+01  1.7333E+01  1.0170E+00 -2.9169E+00
  6.3000E+01  1.7333E+01  1.0170E+00 -1.9195E+00
  6.2500E+01  1.7333E+01  1.0170E+00 -1.1855E+00
  6.2000E+01  1.7333E+01  1.0170E+00 -6.5098E-01
  6.1500E+01  1.7333E+01  1.0170E+00 -2.5063E-01
  6.1000E+01  1.7333E+01  1.0170E+00  0.0000E+00
  6.0500E+01  1.7333E+01  1.0170E+00  0.0000E+00
  6.0000E+01  1.7333E+01  1.0170E+00  0.0000E+00
  5.9500E+01  1.7333E+01  1.0170E+00  0.0000E+00
  5.9000E+01  1.7333E+01  1.0170E+00  0.0000E+00
  5.8500E+01  1.7333E+01  1.0170E+00  0.0000E+00
  5.8000E+01  1.7333E+01  1.0170E+00  0.0000E+00
  5.7500E+01  1.7333E+01  1.0170E+00  0.0000E+00
  5.7000E+01  1.7333E+01  1.0170E+00  0.0000E+00
  5.6500E+01  1.7333E+01  1.0170E+00  0.0000E+00
  5.6000E+01  1.7333E+01  1.0170E+00  0.0000E+00
  5.5500E+01  1.7333E+01  1.0170E+00  0.0000E+00
  5.5000E+01  1.7333E+01  1.0170E+00  0.0000E+00
  5.4500E+01  1.7333E+01  1.0170E+00  0.0000E+00
  5.4000E+01  1.7333E+01  1.0170E+00  0.0000E+00
  5.3500E+01  1.7333E+01  1.0170E+00  0.0000E+00
  5.3000E+01  1.7333E+01  1.0170E+00  0.0000E+00
  5.2500E+01  1.7333E+01  1.0170E+00  0.0000E+00
  5.2000E+01  1.7333E+01  1.0170E+00  0.0000E+00
  5.1500E+01  1.7333E+01  1.0170E+00  0.0000E+00
  5.1000E+01  1.7333E+01  1.0170E+00  0.0000E+00
  5.0500E+01  1.7333E+01  1.0170E+00  0.0000E+00
  5.0000E+01  1.7333E+01  1.0170E+00  0.0000E+00
 -5.0000E+01  1.7333E+01  1.0170E+00  0.0000E+00
 -5.0500E+01  1.7333E+01  1.0170E+00  0.0000E+00
 -5.1000E+01  1.7333E+01  1.0170E+00  0.0000E+00
 -5.1500E+01  1.7333E+01  1.0170E+00  0.0000E+00
 -5.2000E+01  1.7333E+01  1.0170E+00  0.0000E+00
 -5.2500E+01  1.7333E+01  1.0170E+00  0.0000E+00
 -5.3000E+01  1.7333E+01  1.0170E+00  0.0000E+00
 -5.3500E+01  1.7333E+01  1.0170E+00  0.0000E+00
 -5.4000E+01  1.7333E+01  1.0170E+00  0.0000E+00
 -5.4500E+01  1.7333E+01  1.0170E+00  0.0000E+00
 -5.5000E+01  1.7333E+01  1.0170E+00  0.0000E+00
 -5.5500E+01  1.7333E+01  1.0170E+00  0.0000E+00
 -5.6000E+01  1.7333E+01  1.0170E+00  0.0000E+00
 -5.6500E+01  1.7333E+01  1.0170E+00  0.0000E+00
 -5.7000E+01  1.7333E+01  1.0170E+00  0.0000E+00
 -5.7500E+01  1.7333E+01  1.0170E+00  0.0000E+00
 -5.8000E+01  1.7333E+01  1.0170E+00  0.0000E+00
 -5.8500E+01  1.7333E+01  1.0170E+00  0.0000E+00
 -5.9000E+01  1.7333E+01  1.0170E+00  0.0000E+00
 -5.9500E+01  1.7333E+01  1.0170E+00  0.0000E+00
 -6.0000E+01  1.7333E+01  1.0170E+00  0.0000E+00
 -6.0500E+01  1.7333E+01  1.0170E+00  0.0000E+00
 -6.1000E+01  1.7333E+01  1.0170E+00  0.0000E+00
 -6.1500E+01  1.7333E+01  1.0170E+00 -2.5063E-01
 -6.2000E+01  1.7333E+01  1.0170E+00 -6.5098E-01
 -6.2500E+01  1.7333E+01  1.0170E+00 -1.1855E+00
 -6.3000E+01  1.7333E+01  1.0170E+00 -1.9195E+00
 -6.3500E+01  1.7333E+01  1.0170E+00 -2.9169E+00
 -6.4000E+01  1.7333E+01  1.0170E+00 -4.2224E+00
 -6.4500E+01  1.7333E+01  1.0170E+00 -5.8696E+00
 -6.5000E+01  1.7333E+01  1.0170E+00 -7.8728E+00
 -6.5500E+01  1.7333E+01  1.0170E+00 -1.0227E+01
 -6.6000E+01  1.7333E+01  1.0170E+00 -1.2913E+01
 -6.6500E+01  1.7333E+01  1.0170E+00 -1.5888E+01
 -6.7000E+01  1.7333E+01  1.0170E+00 -1.9102E+01
 -6.7500E+01  1.7333E+01  1.0170E+00 -2.2485E+01
 -6.8000E+01  1.7333E+01  1.0170E+00 -2.5964E+01
 -6.8500E+01  1.7333E+01  1.0170E+00 -2.9460E+01
 -6.9000E+01  1.7333E+01  1.0170E+00 -3.2891E+01
 -6.9500E+01  1.7333E+01  1.0170E+00 -3.6183E+01
 -7.0000E+01  1.7333E+01  1.0170E+00 -3.9263E+01
 -7.0500E+01  1.7333E+01  1.0170E+00 -4.2074E+01
 -7.1000E+01  1.7333E+01  1.0170E+00 -4.4565E+01
 -7.1500E+01  1.7333E+01  1.0170E+00 -4.6703E+01
 -7.2000E+01  1.7333E+01  1.0170E+00 -4.8468E+01
 -7.2500E+01  1.7333E+01  1.0170E+00 -4.9852E+01
 -7.3000E+01  1.7333E+01  1.0170E+00 -5.0863E+01
