# Data format string: '(4E12.4)'
# Data printout from CCMC-simulation: version PD-2.0
# Data type:  Weimer_05  ionosphere
# Run name:   N/A  Inputs: Vx:  400.00 By:  -3.54 Bz:  -3.54 N:   8.00 Tilt: -25.00
# Model coordinate system: SM
# Missing data:          NaN
# Date, time:            0           0           0  **:59:00
# Output data: field with 162x181=29322 elements
# LAT         MLT         R           PHI       
# deg         hours       R_E         kV        
 -7.7000E+01  1.2133E+01  1.0170E+00 -1.6910E+01
 -7.7500E+01  1.2133E+01  1.0170E+00 -1.8638E+01
 -7.8000E+01  1.2133E+01  1.0170E+00 -2.0380E+01
 -7.8500E+01  1.2133E+01  1.0170E+00 -2.2108E+01
 -7.9000E+01  1.2133E+01  1.0170E+00 -2.3794E+01
 -7.9500E+01  1.2133E+01  1.0170E+00 -2.5413E+01
 -8.0000E+01  1.2133E+01  1.0170E+00 -2.6940E+01
 -8.0500E+01  1.2133E+01  1.0170E+00 -2.8361E+01
 -8.1000E+01  1.2133E+01  1.0170E+00 -2.9661E+01
 -8.1500E+01  1.2133E+01  1.0170E+00 -3.0836E+01
 -8.2000E+01  1.2133E+01  1.0170E+00 -3.1883E+01
 -8.2500E+01  1.2133E+01  1.0170E+00 -3.2808E+01
 -8.3000E+01  1.2133E+01  1.0170E+00 -3.3618E+01
 -8.3500E+01  1.2133E+01  1.0170E+00 -3.4323E+01
 -8.4000E+01  1.2133E+01  1.0170E+00 -3.4936E+01
 -8.4500E+01  1.2133E+01  1.0170E+00 -3.5466E+01
 -8.5000E+01  1.2133E+01  1.0170E+00 -3.5923E+01
 -8.5500E+01  1.2133E+01  1.0170E+00 -3.6312E+01
 -8.6000E+01  1.2133E+01  1.0170E+00 -3.6635E+01
 -8.6500E+01  1.2133E+01  1.0170E+00 -3.6888E+01
 -8.7000E+01  1.2133E+01  1.0170E+00 -3.7066E+01
 -8.7500E+01  1.2133E+01  1.0170E+00 -3.7158E+01
 -8.8000E+01  1.2133E+01  1.0170E+00 -3.7151E+01
 -8.8500E+01  1.2133E+01  1.0170E+00 -3.7032E+01
 -8.9000E+01  1.2133E+01  1.0170E+00 -3.6789E+01
 -8.9500E+01  1.2133E+01  1.0170E+00 -3.6413E+01
 -9.0000E+01  1.2133E+01  1.0170E+00 -3.5899E+01
  9.0000E+01  1.2267E+01  1.0170E+00  9.8818E+00
  8.9500E+01  1.2267E+01  1.0170E+00  1.0224E+01
  8.9000E+01  1.2267E+01  1.0170E+00  1.0480E+01
  8.8500E+01  1.2267E+01  1.0170E+00  1.0629E+01
  8.8000E+01  1.2267E+01  1.0170E+00  1.0661E+01
  8.7500E+01  1.2267E+01  1.0170E+00  1.0577E+01
  8.7000E+01  1.2267E+01  1.0170E+00  1.0395E+01
  8.6500E+01  1.2267E+01  1.0170E+00  1.0140E+01
  8.6000E+01  1.2267E+01  1.0170E+00  9.8470E+00
  8.5500E+01  1.2267E+01  1.0170E+00  9.5520E+00
  8.5000E+01  1.2267E+01  1.0170E+00  9.2916E+00
  8.4500E+01  1.2267E+01  1.0170E+00  9.0958E+00
  8.4000E+01  1.2267E+01  1.0170E+00  8.9846E+00
  8.3500E+01  1.2267E+01  1.0170E+00  8.9654E+00
  8.3000E+01  1.2267E+01  1.0170E+00  9.0300E+00
  8.2500E+01  1.2267E+01  1.0170E+00  9.1547E+00
  8.2000E+01  1.2267E+01  1.0170E+00  9.3026E+00
  8.1500E+01  1.2267E+01  1.0170E+00  9.4237E+00
  8.1000E+01  1.2267E+01  1.0170E+00  9.4636E+00
  8.0500E+01  1.2267E+01  1.0170E+00  9.3627E+00
  8.0000E+01  1.2267E+01  1.0170E+00  9.0694E+00
  7.9500E+01  1.2267E+01  1.0170E+00  8.5378E+00
  7.9000E+01  1.2267E+01  1.0170E+00  7.7407E+00
  7.8500E+01  1.2267E+01  1.0170E+00  6.6673E+00
  7.8000E+01  1.2267E+01  1.0170E+00  5.3295E+00
  7.7500E+01  1.2267E+01  1.0170E+00  3.7628E+00
  7.7000E+01  1.2267E+01  1.0170E+00  2.0197E+00
  7.6500E+01  1.2267E+01  1.0170E+00  1.7734E-01
  7.6000E+01  1.2267E+01  1.0170E+00 -1.6840E+00
  7.5500E+01  1.2267E+01  1.0170E+00 -3.4660E+00
  7.5000E+01  1.2267E+01  1.0170E+00 -5.0838E+00
  7.4500E+01  1.2267E+01  1.0170E+00 -6.4475E+00
  7.4000E+01  1.2267E+01  1.0170E+00 -7.4937E+00
  7.3500E+01  1.2267E+01  1.0170E+00 -8.1706E+00
  7.3000E+01  1.2267E+01  1.0170E+00 -8.4559E+00
  7.2500E+01  1.2267E+01  1.0170E+00 -8.3521E+00
